tax_id	lineage
1331	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Oceanicaulis;
1332	Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Ruminiclostridium;
1333	Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Nannocystis;aggregans;
1334	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;iheyensis;
1335	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;aurantiaca;
1336	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;griseorubiginosus;
1337	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Sporomusa;sphaeroides;
1338	Bacteria;Firmicutes;Negativicutes;
1339	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;pseudoavium;
1340	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Glycocaulis;abyssi;
1341	Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Isosphaera;pallida;
1342	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;
1343	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;odorifera;
1344	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;mallotivora;
1345	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;goheungense;
1346	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Candidatus
1347	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Frankiaceae;Frankia;
1348	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Dendrosporobacter;
1349	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
1350	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;gandavensis;
1351	Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae
1352	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Myxococcus;xanthus;
1353	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;obscuriglobus;
1354	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella;ureolytica;
1355	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocapsa;litoralis;
1356	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Caloranaerobacter;
1357	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;oxydans;
1358	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;herbaticus;
1359	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;maura;
1360	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;kribbensis;
1361	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Melittangium;boletus;
1362	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;arizonensis;
1363	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Archangium;minus;
1364	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Terrabacter;
1365	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Rubinisphaera;brasiliensis;
1366	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;gorgonarius;
1367	Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Paludisphaera;
1368	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Buttiauxella;ferragutiae;
1369	Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Phormidiaceae;Planktothrix
1370	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Jahnella;
1371	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Pragia;fontium;
1372	Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Desulfosarcina;cetonica;
1373	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Buttiauxella;izardii;
1374	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;rubrisubalbicans;
1375	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfomicrobiaceae;Desulfomicrobium;
1376	Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfobacteraceae;Desulfobacula;phenolica;
1377	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria;salicis;
1378	Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;bowdenii;
1379	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Leminorella;grimontii;
1380	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Corallococcus;coralloides;
1381	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;tetrahydrofuranoxydans;
1382	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Acetitomaculum;
1383	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;Dermatophilus;congolensis;
1384	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;entomophila;
1385	Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospirales;Thiomicrospiraceae;Thiomicrorhabdus;
1386	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;fonticola;
1387	Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Arcanobacterium;haemolyticum;
1388	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Myxococcus;stipitatus;
1389	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;vietnamiensis;
1390	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudorhodobacter;wandonensis;
1391	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;plymuthica;
1392	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;siralis;
1393	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;kururiensis;
1394	Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nostoc
1395	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;wuyuanensis;
1396	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Archangium;gephyra;
1397	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;pharyngis;
1398	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Komagataeibacter;
1399	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Salimicrobium;halophilum;
1400	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Thiobacillus;denitrificans;
1401	Archaea;Halobacterota;Halobacteria;Halobacterales;Haloferacaceae;Haloterrigena;
1402	Bacteria;Firmicutes;Natranaerobiia;Natranaerobiales;Natranaerobiaceae;Natronovirga;
1403	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;gallolyticus;
1404	Bacteria;Desulfobacterota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;Desulfovirga;
1405	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas;piscicida;
1406	Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;[Desulfobacterium]
1407	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aureivirga;marina;
1408	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;cepacia;
1409	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;sulphurea;
1410	Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospirales;Thiomicrospiraceae;Hydrogenovibrio;
1411	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;psittaci;
1412	Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;cuprithermicus;
1413	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;sanguinicola;
1414	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;durus;
1415	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;alni;
1416	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planomicrobium;
1417	Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;
1418	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ochrobactrum;anthropi;
1419	Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Incertae
1420	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;humidus;
1421	Archaea;Thermoplasmatota;Thermoplasmata;Methanomassiliicoccales;Methanomethylophilaceae;RumEn
1422	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;nitrativorans;
1423	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;aurantiaca;
1424	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;fujisawaense;
1425	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;baumannii;
1426	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Jeotgalibacillus;marinus;
1427	Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosarcinaceae;Methanimicrococcus;blatticola;
1428	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;penicillatus;
1429	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Alkalibacillus;haloalkaliphilus;
1430	Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Rivularia
1431	Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosarcinaceae;Methanosarcina;baltica;
1432	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;seropedicae;
1433	Bacteria;Proteobacteria;Alphaproteobacteria;Thalassobaculales;
1434	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfomicrobiaceae;Desulfomicrobium;norvegicum;
1435	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;autotrophica;
1436	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudoglutamicibacter;albus;
1437	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Filimonas;aquilariae;
1438	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;pituitosa;
1439	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;inopinatus;
1440	Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales;Syntrophomonadaceae;Pelospora;glutarica;
1441	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;luciferensis;
1442	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sobrinus;
1443	Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales;Syntrophomonadaceae;
1444	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;inulinivorans;
1445	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;melanosporofaciens;
1446	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;compacta;
1447	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;luteolus;
1448	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;Austwickia;chelonae;
1449	Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Arcanobacterium;
1450	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;petrii;
1451	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;rotai;
1452	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;caccae;
1453	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ochrobactrum;grignonense;
1454	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella;urethralis;
1455	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Hydrogenophilus;thermoluteolus;
1456	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;paucivorans;
1457	Bacteria;Firmicutes;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus;fessus;
1458	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;oryzae;
1459	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Sphaerisporangium;
1460	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Anaerovorax;odorimutans;
1461	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;tropica;
1462	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;auriscanis;
1463	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;bacteriovorus;
1464	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;
1465	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;aerophilus;
1466	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Propionispora;vibrioides;
1467	Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;lingnae;
1468	Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;cf.;
1469	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;hydrocarbonoxydans;
1470	Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;cuniculi;
1471	Bacteria;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Marinitoga;camini;
1472	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;roseola;
1473	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;garbadinensis;
1474	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Ignicoccaceae;Ignicoccus;pacificus;
1475	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;aurum;
1476	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia;
1477	Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Alloscardovia;omnicolens;
1478	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella;
1479	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Catalinimonas;
1480	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinimicrobium;humiphilum;
1481	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;halophobica;
1482	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;haematophilum;
1483	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;starnbergensis;
1484	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;cenocepacia;
1485	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella;aequorea;
1486	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;ambifaria;
1487	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;spinosispora;
1488	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;
1489	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;assamensis;
1490	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;cookii;
1491	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;hirae;
1492	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfomicrobiaceae;Desulfomicrobium;orale;
1493	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Sporomusa;ovata;
1494	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;casei;
1495	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Paraclostridium;
1496	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Tunicatimonas;
1497	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;peptonophilus;
1498	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;mannitolilytica;
1499	Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;radicidentis;
1500	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Mycetocola;
1501	Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Arcanobacterium;pluranimalium;
1502	Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;vitulinus;
1503	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio;lentus;
1504	Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Laceyella;sacchari;
1505	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Pontibacter;saemangeumensis;
1506	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;oryzihabitans;
1507	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;thermophila;
1508	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;freneyi;
1509	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;proteolyticus;
1510	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Wohlfahrtiimonadaceae;Ignatzschineria;larvae;
1511	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Tindallia;
1512	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Caviibacterium;
1513	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;africana;
1514	Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;hominis;
1515	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;purpeobrunneus;
1516	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;algeriensis;
1517	Bacteria;Thermotogota;Thermotogae;Thermotogales;Fervidobacteriaceae;Thermosipho;geolei;
1518	Archaea;Halobacterota;Halobacteria;Halobacterales;Haloferacaceae;Haloarchaeobius;
1519	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;kongjuensis;
1520	Bacteria;Bacteroidota;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;phaeobacteroides;
1521	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;derwentensis;
1522	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;ludwigii;
1523	Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Kroppenstedtia;
1524	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Moritellaceae;Moritella;profunda;
1525	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;bicolor;
1526	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;frederiksbergense;
1527	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;canis;
1528	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;albidoflavus;
1529	Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;arlettae;
1530	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;missouriensis;
1531	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Ureibacillus;terrenus;
1532	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocapsa;acidiphila;
1533	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;
1534	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;hominis;
1535	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;ursingii;
1536	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;pyriformis;
1537	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;paradoxus;
1538	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halobacillus;trueperi;
1539	Archaea;Halobacterota;Halobacteria;Halobacterales;Haloferacaceae;Halopenitus;
1540	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;protegens;
